Anoalb|LOC118462047	XP_035783922.1	100	LOC118462047	uncharacterized LOC118462047
Anoalb|LOC118462045	XP_035783919.1	100	LOC118462045	probable cyclin-dependent serine/threonine-protein kinase DDB_G0292550
Anoste|protein11772	XP_035901552.1	100	LOC118507295	cleavage stimulation factor subunit 2-like
Anoalb|LOC118459826	XP_035779480.1	100	LOC118459826	cleavage stimulation factor subunit 2-like
Anoste|protein13574	XP_035919808.1	100	LOC118517618	hydroxysteroid dehydrogenase-like protein 2
Anogam|LOC1269060	XP_040225798.1	100	LOC120951262	hydroxysteroid dehydrogenase-like protein 2
Anofun|LOC125765036	XP_049285844.1	100	TyrRII	Tyramine receptor II
Anogam|LOC11175717	XP_061507703.1	100	LOC11175717	putative tyramine receptor 2
Anofun|LOC125764964	XP_049285689.1	100	LOC125764964	chorion peroxidase-like
Anoalb|LOC118460886	XP_035781522.1	100	Pxt	chorion peroxidase
Anofun|LOC125761124	XP_049277947.1	100	LOC125761124	sphingomyelin phosphodiesterase-like
Anofun|LOC125764977	XP_049285729.1	100	LOC125764977	sphingomyelin phosphodiesterase-like
Anoalb|LOC118463662	XP_035786306.1	100	LOC118463662	regulator of G-protein signaling 7-like
Anoalb|LOC118459955	XP_035779734.1	100	LOC118459955	regulator of G-protein signaling 7-like
Anoalb|LOC118458053	XP_035776071.1	100	LOC118458053	fatty-acid amide hydrolase 2-B-like
Anoste|protein14953	XP_035891461.1	100	LOC118502860	fatty-acid amide hydrolase 2-B-like
Anogam|LOC1270284	XP_061506539.1	100	Gk1	Glycerol kinase 1
Anoalb|LOC118460797	XP_035781297.1	100	Gk2	Glycerol kinase 2
Anoste|protein18347	XP_035896543.1	100	LOC118505190	sodium-coupled monocarboxylate transporter 1-like
Anoste|protein18348	XP_035896537.1	100	LOC118505189	sodium-coupled monocarboxylate transporter 1
Anofun|LOC125763320	XP_049282245.1	100	LOC125763320	aprataxin-like
Anoalb|LOC118460163	XP_035780158.1	100	LOC118460163	aprataxin-like
Anoalb|LOC118459097	XP_035778053.1	100	LOC118459097	carbonic anhydrase 7-like
Anoste|protein14913	XP_035891485.1	100	LOC118502876	carbonic anhydrase 13-like
Anoste|protein14918	XP_035891498.1	100	LOC118502886	ADP,ATP carrier protein 2
Anoste|protein3990	XP_035917263.1	100	LOC118514453	ADP,ATP carrier protein 1
Anogam|LOC1273608	XP_003436096.1	100	Gs2	glutamine synthetase 2
Anoste|protein7397	XP_035904859.1	100	Gs1	Glutamine synthetase 1
Anofun|LOC125761871	XP_049279384.1	100	LOC125761871	uncharacterized LOC125761871
Anoste|protein6356	XP_001238157.2	99.1	LOC4578217	golgin subfamily A member 6-like protein 25
Anoalb|LOC118461088	XP_035781878.1	100	LOC118461088	roundabout homolog 2-like
Anogam|LOC3292147	XP_061512088.1	100	LOC3292147	protein sax-3
Anoste|protein7508	XP_035905600.1	99.8	ck	unconventional myosin-VIIa ck
Anoste|protein9064	XP_035917611.1	96.7	LOC118514675	unconventional myosin-VIIa-like
Anoara|LOC120903311	XP_040168587.1	100	LOC120903311	uncharacterized LOC120903311
Anoste|protein6667	XP_035905429.1	100	LOC118509228	cytochrome b561 domain-containing protein 2-like
Anoara|LOC120902186	XP_040166667.1	100	LOC120902186	involucrin-like
Anogam|LOC133393628	XP_040169690.1	100	Vajk4	chitin-binding protein vajk4
Anoara|LOC120902881	XP_040167891.1	100	Irk3	Inwardly rectifying potassium channel 3
Anoste|protein9895	XP_035916372.1	100	LOC118514009	ATP-sensitive inward rectifier potassium channel 11-like
Anofun|LOC125766139	XP_049287779.1	100	LOC125766139	uncharacterized LOC125766139
Anoalb|LOC118457513	XP_035775048.1	100	LOC118457513	uncharacterized LOC118457513
Anofun|LOC125766147	XP_049287795.1	100	LOC125766147	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like
Anoste|protein8405	XP_035913101.1	100	LOC118512580	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like
Anogam|LOC1277592	XP_040171310.1	100	LOC120904906	sodium-coupled monocarboxylate transporter 1-like
Anoalb|LOC118457683	XP_035775337.1	100	LOC118457683	sodium-coupled monocarboxylate transporter 1-like
Anofun|LOC125766912	XP_049288966.1	100	Gale	UDP-galactose 4'-epimerase
Anofun|LOC125762313	XP_049280219.1	100	LOC125762313	UDP-glucose 4-epimerase-like
Anoalb|LOC118461924	XP_035783691.1	100	LOC118461924	general odorant-binding protein lush-like
Anogam|LOC1275228	XP_061518720.1	100	LOC1275228	general odorant-binding protein lush
Anoste|protein12767	XP_035892158.1	100	LOC118503244	lamin Dm0
Anoalb|LOC118461731	XP_035783315.1	100	LOC118461731	lamin Dm0-like
Anoste|protein8877	XP_035909026.1	98.7	LOC118510814	probable cytochrome P450 9f2
Anoste|protein8878	XP_050078000.1	91.3	LOC126564917	probable cytochrome P450 9f2
Anoara|LOC120901425	XP_040165303.1	100	Dyrk2	Dual-specificity tyrosine phosphorylation-regulated kinase 2
Anoalb|LOC118458660	XP_035777247.1	100	LOC118458660	dual specificity tyrosine-phosphorylation-regulated kinase mbk-2-like
Anoste|protein6798	XP_035905057.1	94.2	LOC118509054	nucleoside diphosphate-linked moiety X motif 19-like
Anoalb|LOC118457439	XP_035774922.1	100	LOC118457439	nucleoside diphosphate-linked moiety X motif 19-like
Anogam|LOC1280045	XP_319840.3	100	LOC1280045	aromatic-L-amino-acid decarboxylase
Anoalb|LOC118457911	XP_035775798.1	100	Hdc	histidine decarboxylase
Anoste|protein12758	XP_035892142.1	100	LOC118503240	ATPase inhibitor A, mitochondrial
Anogam|LOC1279865	XP_319645.5	100	LOC1279865	ATPase inhibitor mai-2, mitochondrial
Anoste|protein8799	XP_035908931.1	100	Eaat1	Excitatory amino acid transporter 1
Anoalb|LOC118462672	XP_035784462.1	100	LOC118462672	excitatory amino acid transporter 3-like
Anogam|LOC1269260	XP_061509765.1	100	LOC1269260	stress-activated protein kinase JNK
Anoste|protein8772	XP_035908882.1	100	bsk	mitogen-activated protein kinase dJNK
Anogam|LOC1274136	XP_061500647.1	100	LOC1274136	uncharacterized LOC1274136
Anoalb|LOC118457710	XP_035775384.1	100	LOC118457710	uncharacterized LOC118457710
Anogam|LOC1269848	XP_061501486.1	100	LOC1269848	RNA-binding protein 1
Anoste|protein9174	XP_035905320.1	100	x16	x16 splicing factor
Anoalb|LOC118459995	XP_035779789.1	99.9	hoe1	OCA2 melanosomal transmembrane protein hoepel1
Anogam|LOC1280249	XP_061512910.1	100	LOC1280249	P protein
Anofun|LOC125763895	XP_049283533.1	100	vkg	Collagen alpha-1(IV) chain viking
Anogam|LOC1280160	XP_040231938.1	100	Col4a1	Collagen type IV alpha 1
Anoste|protein9993	XP_035916500.1	100	LOC118514079	UDP-glucosyltransferase 2-like
Anoste|protein9989	XP_035916503.1	100	LOC118514082	UDP-glycosyltransferase UGT5-like
Anoara|LOC120903085	XP_040168234.1	100	Tollo	Toll-like receptor Tollo
Anogam|LOC1280328	XP_320172.2	100	Toll-6	Toll-like receptor 6
Anogam|LOC1280733	XP_040165945.1	100	serp	chitin deacetylase-like protein serp
Anoste|protein12768	XP_035892159.1	100	verm	LDLa and CE4_CDA_like_1 domain-containing protein vermiform
Anoste|protein11881	XP_035901472.1	100	LOC118507275	retinoid-inducible serine carboxypeptidase-like
Anoalb|LOC118466849	XP_035792569.1	100	LOC118466849	retinoid-inducible serine carboxypeptidase-like
Anoalb|LOC118466561	XP_035791997.1	100	LOC118466561	somatostatin receptor type 2-like
Anoalb|LOC118465195	XP_035789056.1	100	LOC118465195	somatostatin receptor type 3-like
Anogam|LOC1270312	XP_040218419.1	100	LOC120947284	myosin light chain kinase 2, skeletal/cardiac muscle-like
Anofun|LOC125768343	XP_049291809.1	100	LOC125768343	caM kinase-like vesicle-associated protein
Anoalb|LOC118466319	XP_035791326.1	100	LOC118466319	sulfotransferase 1A3-like
Anogam|LOC1270968	XP_061516000.1	100	LOC1270968	luciferin sulfotransferase
Anogam|LOC1280404	XP_320251.4	100	LOC1280404	uncharacterized LOC1280404
Anoalb|LOC118464463	XP_035787758.1	100	LOC118464463	uncharacterized LOC118464463
Anoalb|LOC118464065	XP_035787006.1	100	DAT	Sodium-dependent dopamine transporter
Anoalb|LOC118464882	XP_035788518.1	100	LOC118464882	sodium-dependent serotonin transporter-like
Anoste|protein4667	XP_035910239.1	87.4	LOC118511368	elongation of very long chain fatty acids protein 7-like
Anogam|LOC1280804	XP_040170730.1	100	LOC120904630	elongation of very long chain fatty acids protein AAEL008004
Anoalb|LOC118463984	XP_035786896.1	100	LOC118463984	sodium/potassium/calcium exchanger 4-like
Anoste|protein12716	XP_035904352.1	100	LOC118508561	sodium/potassium/calcium exchanger 3-like
Anoste|protein11334	XP_035893918.1	99.9	LOC118504037	peptide transporter family 1-like
Anoalb|LOC118463567	XP_035786098.1	100	LOC118463567	peptide transporter family 1-like
Anoste|protein12975	XP_035892483.1	100	LOC118503389	probable peroxisomal acyl-coenzyme A oxidase 1
Anoste|protein12974	XP_035892484.1	100	LOC118503390	probable peroxisomal acyl-coenzyme A oxidase 1
Anofun|LOC125770309	XP_049295671.1	100	tei	irregular chiasm C-roughest protein teiresias
Anofun|LOC125771564	XP_049298245.1	100	LOC125771564	uncharacterized LOC125771564
Anofun|LOC125769431	XP_049294114.1	100	LOC125769431	leucine-rich repeat-containing protein 4C-like
Anoara|LOC120903037	XP_040168155.1	100	LOC120903037	insulin-like growth factor-binding protein complex acid labile subunit
Anogam|LOC1270747	XP_061514767.1	100	LOC1270747	uncharacterized LOC1270747
Anoalb|LOC118464409	XP_035787660.1	100	Kdm4A	Lysine demethylase 4A
Anoste|protein10718	XP_035901072.1	100	LOC118507143	toll-like receptor Tollo
Anoalb|LOC118464804	XP_035788360.1	100	LOC118464804	toll-like receptor Tollo
Anoste|protein13071	XP_035893082.1	100	LOC118503663	hydroxyacid oxidase 1-like
Anoalb|LOC118464721	XP_035788186.1	100	Hao	Hydroxyacid oxidase
Anogam|LOC1270986	XP_061518633.1	100	LOC1270986	roundabout homolog 2
Anogam|LOC1270988	XP_061518642.1	100	LOC1270988	roundabout homolog 2
Anoste|protein3537	XP_035917050.1	100	LOC118514340	valine--tRNA ligase-like
Anogam|LOC1272628	XP_040235151.2	100	ValRS	Valyl-tRNA synthetase
Anoste|protein13204	XP_035919843.1	93.0	gsb-n	paired box protein gooseberry-neuro
Anoalb|LOC118465519	XP_035789735.1	100	LOC118465519	protein gooseberry-like
Anoalb|LOC118463606	XP_035786167.1	100	LOC118463606	putative inorganic phosphate cotransporter
Anoalb|LOC118465181	XP_035789036.1	100	LOC118465181	sialin-like
Anoste|protein6102	XP_035912476.1	100	LOC118512324	galectin-7-like
Anoste|protein6106	XP_035912479.1	100	LOC118512326	galectin-4-like
Anoste|protein4973	XP_035907421.1	100	LOC118510098	17-beta-hydroxysteroid dehydrogenase 13-like
Anoste|protein4974	XP_035907423.1	100	LOC118510099	17-beta-hydroxysteroid dehydrogenase 13-like
Anogam|LOC1277138	XP_316577.5	100	LOC1277138	chymotrypsin-1
Anoalb|LOC118465360	XP_035789425.1	100	LOC118465360	chymotrypsin-1-like
Anogam|LOC1277104	XP_061508350.1	100	Src64B	Tyrosine-protein kinase Src64B
Anogam|LOC1276925	XP_061507419.1	100	Src42A	Tyrosine-protein kinase Src42A
Anoste|protein5242	XP_035906049.1	100	LOC118509498	cuticle protein 8-like
Anogam|LOC3290258	XP_565330.4	100	Cpr76Bd	Cuticular protein 76Bd
Anoste|protein5499	XP_035906760.1	100	LOC118509738	mitochondrial thiamine pyrophosphate carrier-like
Anoste|protein3942	XP_035915204.1	100	LOC118513488	mitochondrial thiamine pyrophosphate carrier-like
Anogam|LOC5666867	XP_001688682.2	100	LOC5666867	zinc finger protein 2
Anoalb|LOC118466268	XP_035791228.1	100	LOC118466268	zinc finger protein 62 homolog
Anogam|LOC4576312	XP_040230507.2	100	LOC120954027	solute carrier family 28 member 3-like
Anogam|LOC1276661	XP_040224484.2	100	LOC120950484	solute carrier family 28 member 3-like
Anogam|LOC1276442	XP_040159977.1	100	Galphao	G protein alpha o subunit
Anofun|LOC125770690	XP_049296572.1	100	Galphai	G protein alpha i subunit
Anofun|LOC125772208	XP_049299626.1	100	Cht2	Chitinase 2
Anoste|protein4539	XP_035910083.1	100	LOC118511284	esterase B1-like
Anogam|LOC1276888	XP_316295.5	100	LOC1276888	esterase B1
Anogam|LOC3290294	XP_565152.4	100	LOC3290294	protein I'm not dead yet
Anofun|LOC125771395	XP_049297922.1	100	LOC125771395	protein I'm not dead yet-like
Anoste|protein2891	XP_035908183.1	100	LOC118510459	cuticle protein CP14.6-like
Anoalb|LOC118464820	XP_035788380.1	100	LOC118464820	cuticle protein CP14.6-like
Anoalb|LOC118464929	XP_035788595.1	100	MFS9	major facilitator superfamily transporter 9
Anoste|protein3569	XP_035917155.1	100	LOC118514384	sialin-like
Anoalb|LOC118466777	XP_035792396.1	100	LOC118466777	vitellogenic carboxypeptidase-like
Anoalb|LOC118466692	XP_035792215.1	100	LOC118466692	venom serine carboxypeptidase-like
Anoste|protein4451	XP_035904476.1	100	LOC118508836	diuretic hormone receptor-like
Anogam|LOC1276156	XP_061500221.1	100	LOC1276156	diuretic hormone receptor
Anogam|LOC133391035	XP_061496893.1	100	LOC133391035	uncharacterized LOC133391035
Anoste|protein2691	XP_035907858.1	100	LOC118510321	protein odr-4 homolog
Anofun|LOC125768227	XP_049291554.1	100	LOC125768227	endoplasmic reticulum metallopeptidase 1-like
Anofun|LOC125768260	XP_049291616.1	100	LOC125768260	endoplasmic reticulum metallopeptidase 1-like
Anoalb|LOC118464106	XP_035787085.1	100	mEFTu1	mitochondrial translation elongation factor Tu 1
Anoste|protein4904	XP_035910602.1	100	mEFTu2	mitochondrial translation elongation factor Tu 2
Anofun|LOC125768215	XP_049291537.1	100	LOC125768215	retinol dehydrogenase 12-like
Anogam|LOC1269565	XP_061501877.1	100	LOC1269565	retinol dehydrogenase 11
Anoara|LOC120894642	XP_040153291.1	100	LOC120894642	mucin-2-like
Anofun|LOC125769266	XP_049293868.1	100	LOC125769266	basic proline-rich protein-like
Anogam|LOC5666976	XP_001688757.2	100	LOC5666976	uncharacterized LOC5666976
Anoalb|LOC118466092	XP_035790894.1	100	LOC118466092	uncharacterized LOC118466092
Anoste|protein4373	XP_035913899.1	100	LOC118512894	protein lifeguard 1-like
Anofun|LOC125772281	XP_049299778.1	100	LOC125772281	protein lifeguard 1-like
Anoste|protein638	XP_035918001.1	95.3	CDC50	cell cycle control protein 50A
Anoalb|LOC118456240	XP_035772730.1	100	LOC118456240	sodium channel protein Nach-like
Anoste|protein18591	XP_035904108.1	85.9	LOC118508436	protein sidekick-1-like
Anoste|protein15914	XP_035893070.1	99.7	Tbca	Tubulin binding cofactor A
Anoste|protein14889	XP_035891474.1	99.5	pn	exopolyphosphatase prune
Anoara|LOC120908355	XP_040175211.1	100	LOC120908355	zinc finger protein 184-like
Anoste|protein15305	XP_035899419.1	100	LOC118506426	uncharacterized LOC118506426
Anoara|LOC120896454	XP_040156515.1	100	Fur1	Furin-like protease 1
Anoste|protein14613	XP_035890983.1	100	LOC118502642	uncharacterized LOC118502642
Anoste|protein15089	XP_035891699.1	100	LOC118502998	uncharacterized LOC118502998
Anoalb|LOC118456475	XP_035773174.1	100	LOC118456475	5-hydroxytryptamine receptor 1-like
Anoara|LOC120898598	XP_040160608.1	100	na	sodium leak channel non-selective protein na
Anoalb|LOC118463317	XP_035785696.1	100	LOC118463317	membrane-bound alkaline phosphatase-like
Anoste|protein6871	XP_035917481.1	100	LOC118514585	lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog
Anoste|protein9748	XP_035916197.1	95.1	LOC118513933	choline/ethanolamine kinase
Anoste|protein9747	XP_050077038.1	92.0	Acox3	Acyl-CoA oxidase 3
Anoste|protein7269	XP_035907215.1	100	LOC118509956	protein PTCD3 homolog, mitochondrial
Anoste|protein9541	XP_035915848.1	98.3	LOC118513777	uncharacterized LOC118513777
Anoste|protein7885	XP_035910830.1	98.2	tefu	Serine/threonine-protein kinase tefu
Anoste|protein8939	XP_035907328.1	90.9	LOC118510046	uncharacterized LOC118510046
Anoste|protein9453	XP_052864524.1	57.4	LOC128271126	uncharacterized LOC128271126
Anoste|protein10031	XP_035916576.1	100	Sbds	SBDS ribosome maturation factor
Anoara|LOC120901247	XP_040164882.1	100	LOC120901247	uncharacterized LOC120901247
Anoste|protein11283	XP_035893820.1	100	ifc	delta4-sphingolipid-FADS-like protein ifc
Anoste|protein12698	XP_035896873.1	100	LOC118505332	m7GpppX diphosphatase-like
Anoste|protein13102	XP_035896970.1	100	LOC118505374	uncharacterized LOC118505374
Anoara|LOC120908401	XP_040175289.1	100	sowah	ankyrin repeat domain family member sosondowah
Anoara|LOC120894106	XP_040152425.1	100	sut1	sugar transporter 1
Anoste|protein2420	XP_035918632.1	99.7	LOC118516894	clavesin-1-like
Anofun|LOC125764847	XP_049285431.1	100	LOC125764847	proton channel OtopLc-like
Anoste|protein12482	XP_035898588.1	100	LOC118506053	mitotic checkpoint protein BUB3-like
Anofun|LOC125767347	XP_049289798.1	100	HisRS	histidine--tRNA ligase
Anoalb|LOC118469073	XP_035796447.1	100	LOC118469073	uncharacterized LOC118469073
Anoara|LOC120895253	XP_040154353.1	100	LOC120895253	uncharacterized LOC120895253
Anofun|LOC125761273	XP_049278210.1	100	LOC125761273	major royal jelly protein 1
Anofun|LOC125774651	XP_049300741.1	100	LOC125774651	serine protease grass-like
Anogam|LOC3290988	XP_061506709.1	100	LOC3290988	zinc finger protein 780B
Anoalb|LOC118461322	XP_035782419.1	100	LOC118461322	pupal cuticle protein Edg-84A-like
Anofun|LOC125775019	XP_049301356.1	100	LOC125775019	uncharacterized LOC125775019
Anoste|protein9776	XP_035916289.1	100	LOC118513972	uncharacterized LOC118513972
Anoalb|LOC118459315	XP_035778453.1	100	LOC118459315	uncharacterized LOC118459315
Anofun|LOC125775020	XP_049301357.1	100	LOC125775020	loricrin-like
Anofun|LOC125772089	XP_049299403.1	100	LOC125772089	uncharacterized LOC125772089
Anoalb|LOC118458611	XP_035777180.1	100	LOC118458611	zinc finger protein 235-like
Anofun|LOC125769508	XP_049294199.1	100	LOC125769508	uncharacterized LOC125769508
Anofun|LOC125769510	XP_049294201.1	100	LOC125769510	uncharacterized LOC125769510
Anoara|LOC120901242	XP_040164877.1	100	LOC120901242	zinc finger protein 583-like
Anoste|protein12617	XP_035892546.1	100	LOC118503418	uncharacterized LOC118503418
Anofun|LOC125769917	XP_049294928.1	100	LOC125769917	carbohydrate sulfotransferase 11-like
Anoalb|LOC118463216	XP_035785552.1	100	oxt	Xylosyltransferase oxt
Anoste|protein3793	XP_061496523.1	73.8	LOC3290265	uncharacterized LOC3290265
Anogam|LOC133394096	XP_061518909.1	100	LOC133394096	uncharacterized LOC133394096
Anofun|LOC125774953	XP_049301284.1	100	LOC125774953	uncharacterized LOC125774953
Anoste|protein7009	XP_035905393.1	99.6	LOC118509217	trypsin-1-like
Anoalb|LOC118463647	XP_035786283.1	100	LOC118463647	nyctalopin-like
Anofun|LOC125771577	XP_049298285.1	100	LOC125771577	uncharacterized LOC125771577
Anofun|LOC125770975	XP_049297086.1	100	LOC125770975	uncharacterized LOC125770975
Anoste|protein14166	XP_041766934.1	64.2	LOC121590875	uncharacterized LOC121590875
Anofun|LOC125765363	XP_049286339.1	100	LOC125765363	uncharacterized LOC125765363
Anofun|LOC125763794	XP_049283272.1	100	LOC125763794	sodium channel protein Nach
Anoalb|LOC118456571	XP_035773342.1	100	LOC118456571	uncharacterized LOC118456571
Anofun|LOC125762954	XP_049281576.1	100	LOC125762954	uncharacterized LOC125762954
Anoalb|LOC118456502	XP_035773227.1	100	CARPB	Carbonic anhydrase-related protein B
Anogam|LOC3289729	XP_061509882.1	100	LOC3289729	phospholipase A1 3
Anoalb|LOC118456483	XP_035773197.1	100	rempA	intraflagellar transport protein rempA
Anoalb|LOC118459874	XP_035779559.1	100	LOC118459874	brefeldin A-inhibited guanine nucleotide-exchange protein 3-like
Anoara|LOC120905494	XP_040172262.1	100	LOC120905494	sodium-dependent neutral amino acid transporter B(0)AT3
Anoalb|LOC118459890	XP_035779587.1	100	Myc	bHLH transcription factor Myc
Anoalb|LOC118459940	XP_035779712.1	100	LOC118459940	NIF3-like protein 1
Anogam|LOC1270482	XP_040235853.1	100	Arp2	Actin-related protein 2
Anoste|protein784	XP_035918891.1	100	LOC118517137	protein obstructor-E
Anoalb|LOC118457649	XP_035775296.1	100	LOC118457649	protein obstructor-E-like
Anoalb|LOC118457500	XP_035775034.1	100	sw	cytoplasmic dynein 1 intermediate chain short wing
Anoalb|LOC118457452	XP_035774946.1	100	LOC118457452	uncharacterized LOC118457452
Anoalb|LOC118457584	XP_035775169.1	100	LOC118457584	uncharacterized LOC118457584
Anoste|protein804	XP_035919186.1	100	Tat	Tyrosine aminotransferase
Anoalb|LOC118457613	XP_035775222.1	100	sicily	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 homolog sicily
Anogam|LOC11175998	XP_003436971.2	100	LOC11175998	uncharacterized LOC11175998
Anogam|LOC1271937	XP_040235134.1	100	LOC120957149	tRNA methyltransferase 10 homolog A
Anoara|LOC120905553	XP_040172374.1	100	LOC120905553	prolyl endopeptidase FAP
Anoara|LOC120905750	XP_040172752.1	100	N	neurogenic locus Notch protein
Anoalb|LOC118459818	XP_035779468.1	100	LOC118459818	serine/threonine-protein kinase 32A-like
Anoalb|LOC118460978	XP_035781689.1	100	LOC118460978	uncharacterized protein DDB_G0283697-like
Anoalb|LOC118461068	XP_035781857.1	100	LOC118461068	uncharacterized LOC118461068
Anoalb|LOC118460967	XP_035781670.1	100	rudhira	breast carcinoma-amplified sequence 3 protein rudhira
Anoste|protein1678	XP_035910064.1	90.6	LOC118511275	glutathione synthetase-like
Anoara|LOC120905522	XP_040172308.1	100	alpha-Man-Ia	alpha-Mannosidase class I a
Anoalb|LOC118461301	XP_035782383.1	100	LOC118461301	uncharacterized LOC118461301
Anofun|LOC125763573	XP_049282856.1	100	rg	A kinase anchor protein rugose
Anoalb|LOC118461309	XP_035782428.1	100	w	eye pigment precursor family transporter white
Anoalb|LOC118464411	XP_035787665.1	100	Pi3K92E	phosphatidylinositol 3-kinase 92E
Anoara|LOC120906042	XP_040173376.1	100	LOC120906042	beta-1,3-galactosyltransferase 5-like
Anoalb|LOC118464433	XP_035787703.1	100	LOC118464433	uncharacterized LOC118464433
Anoste|protein1628	XP_035908507.1	100	LOC118510603	uncharacterized protein F54F2.9
Anoara|LOC120905740	XP_040172712.1	100	tay	tay bridge kinase
Anoste|protein1627	XP_035908198.1	100	LOC118510462	uncharacterized LOC118510462
Anoste|protein646	XP_035917992.1	96.3	LOC118516111	probable phosphorylase b kinase regulatory subunit alpha
Anogam|LOC1270411	XP_309110.4	100	Pex10	peroxisomal biogenesis factor 10
Anoalb|LOC118461656	XP_035783166.1	100	fw	CUB and Sushi multiple domains furrowed
Anoalb|LOC118460378	XP_035780531.1	100	Lcch3	Ligand-gated chloride channel homolog 3
Anofun|LOC125765592	XP_049286866.1	100	LOC125765592	gamma-aminobutyric acid receptor subunit alpha-6
Anoalb|LOC118459263	XP_035778367.1	100	Chsy	Chondroitin sulfate synthase
Anofun|LOC125767275	XP_049289656.1	100	LOC125767275	uncharacterized LOC125767275
Anogam|LOC5666835	XP_001688172.3	100	LOC5666835	transmembrane protein 135
Anoara|LOC120906809	XP_040174768.1	100	LOC120906809	5'-3' exonuclease PLD3-like
Anoalb|LOC118468829	XP_035795996.1	100	LOC118468829	mucin-19-like
Anoste|protein2	XP_035909804.1	100	Sra-1	Cytoplasmic FMR1-interacting protein Sra-1
Anoalb|LOC118457018	XP_035774147.1	99.1	Ptx1	pituitary homeobox homolog Ptx1
Anogam|LOC1278391	XP_061517844.1	100	WASp	WASP actin nucleation promoting factor
Anoara|LOC120905605	XP_040172487.1	100	5PtaseI	inositol polyphosphate-5-phosphatase A
Anoalb|LOC118461572	XP_035782959.1	100	wapl	cohesin release factor wings apart-like
Anofun|LOC125771727	XP_049298628.1	100	LOC125771727	uncharacterized LOC125771727
Anofun|LOC125768333	XP_049291754.1	100	LOC125768333	migration and invasion enhancer 1
Anoste|protein45	XP_035919451.1	96.0	jar	Myosin heavy chain 95F jaguar
Anofun|LOC125761604	XP_049278901.1	100	sing	MARVEL domain-containing protein sing
Anoalb|LOC118465777	XP_035790200.1	100	LOC118465777	probable E3 ubiquitin-protein ligase IRF2BPL
Anoalb|LOC118465753	XP_035790132.1	100	rudimentary	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase rudimentary
Anoalb|LOC118465766	XP_035790178.1	100	LOC118465766	uncharacterized LOC118465766
Anoalb|LOC118465757	XP_035790156.1	100	LOC118465757	uncharacterized LOC118465757
Anoalb|LOC118462701	XP_035784535.1	100	LOC118462701	bis(5'-adenosyl)-triphosphatase enpp4-like
Anoste|protein914	XP_035919419.1	100	LOC118517419	DNA damage-regulated autophagy modulator protein 1
Anoalb|LOC118462711	XP_035784545.1	100	LOC118462711	uncharacterized LOC118462711
Anoste|protein904	XP_035919417.1	100	LOC118517417	fibrinogen-like protein A
Anogam|LOC1272394	XP_061498629.1	100	Ktl	BTB/POZ domain-containing protein Ktl
Anoalb|LOC118462734	XP_035784580.1	100	LOC118462734	probable phospholipid hydroperoxide glutathione peroxidase
Anoste|protein897	XP_035919374.1	92.3	Hecw	Hecw ubiquitin protein ligase
Anoara|LOC120905569	XP_040172425.1	100	LOC120905569	uncharacterized LOC120905569
Anoalb|LOC118466919	XP_035792734.1	100	LOC118466919	achaete-scute complex protein T4-like
Anoalb|LOC118457726	XP_035775414.1	100	LOC118457726	uncharacterized LOC118457726
Anoalb|LOC118457713	XP_035775395.1	100	LOC118457713	uncharacterized LOC118457713
Anoara|LOC120906279	XP_040173759.1	100	LOC120906279	probable phospholipid-transporting ATPase IF
Anoalb|LOC118466392	XP_035791528.1	100	LOC118466392	beta-1,4-mannosyltransferase egh-like
Anoalb|LOC118466306	XP_035791311.1	100	LOC118466306	fl(2)d-associated complex component-like
Anofun|LOC125769933	XP_049294950.1	100	l(2)k05819	transmembrane protein 94-like protein l(2)k05819
Anogam|LOC1271643	XP_061512684.1	100	LOC1271643	AMP deaminase 2
Anoste|protein719	XP_035897472.1	100	LOC118505592	transmembrane channel-like protein 3
Anogam|LOC1271653	XP_061502996.1	100	FoxP	forkhead box transcription factor P
Anofun|LOC125768454	XP_049292059.1	100	Zdhhc8	zinc finger DHHC-type containing 8
Anoalb|LOC118466401	XP_035791563.1	100	BCL7-like	chromatin remodeling complex subunit BCL7B-like protein
Anoalb|LOC118466410	XP_035791574.1	100	sni	SDR family oxidoreductase sniffer
Anoalb|LOC118466333	XP_035791349.1	100	CenB1A	Centaurin beta 1A
Anoara|LOC120906466	XP_040174107.1	100	Moe	moesin
Anoalb|LOC118459319	XP_035778467.1	100	Lrp4	LDL receptor related protein 4
Anoara|LOC120905997	XP_040173318.1	100	LOC120905997	inositol polyphosphate-4-phosphatase type I A
Anogam|LOC1272143	XP_061504467.1	100	RhoGAP15B	RhoGAP_ARAP and RA_ARAPs domain-containing protein RhoGAP15B
Anoste|protein338	XP_035894503.1	100	LOC118504305	uncharacterized LOC118504305
Anoalb|LOC118464041	XP_035787017.1	100	LOC118464041	uncharacterized LOC118464041
Anoalb|LOC118458160	XP_035776257.1	100	LOC118458160	serine protease persephone-like
Anoste|protein702	XP_035918580.1	100	LOC118516798	serine protease persephone-like
Anoara|LOC120906297	XP_040173787.1	100	Vps50	vacuolar protein sorting 50
Anoara|LOC120906027	XP_040173362.1	100	Taf3	TBP-associated factor 3
